shipment_id,ship_date,carrier,origin,destination,expected_delivery,actual_delivery,delay_days,delay_reason,otif,cost_impact_gbp
SHP-2985,21-11-2024,Kuehne+Nagel,Hamburg,Doncaster DC,22-11-2024,22-11-2024,0.1,On Time,1,45.58
SHP-2986,21-11-2024,Wincanton,Hamburg,Birmingham NDC,24-11-2024,24-11-2024,0,On Time,1,0
SHP-2987,21-11-2024,CEVA Logistics,Felixstowe,Leeds RDC,23-11-2024,23-11-2024,0.2,On Time,1,62.81
SHP-2988,22-11-2024,XPO Logistics,Felixstowe,Manchester DC,23-11-2024,23-11-2024,0.8,Documentation Error,1,206.47
SHP-2989,22-11-2024,CEVA Logistics,Southampton,Doncaster DC,23-11-2024,23-11-2024,0.5,On Time,1,179.46
SHP-2990,22-11-2024,Kuehne+Nagel,Liverpool,Manchester DC,23-11-2024,23-11-2024,0.3,On Time,1,117.4
SHP-2991,22-11-2024,Wincanton,Hamburg,Leeds RDC,25-11-2024,26-11-2024,1.8,Weather Disruption,0,698.68
SHP-2992,23-11-2024,XPO Logistics,Felixstowe,Birmingham NDC,28-11-2024,28-11-2024,0.4,On Time,1,162.04
SHP-2993,23-11-2024,Kuehne+Nagel,Rotterdam,Manchester DC,26-11-2024,29-11-2024,3,Port Congestion,0,1060.55
SHP-2994,23-11-2024,XPO Logistics,Southampton,Birmingham NDC,28-11-2024,28-11-2024,0.1,On Time,1,34.73
SHP-2995,24-11-2024,Kuehne+Nagel,Hamburg,Doncaster DC,25-11-2024,25-11-2024,0,On Time,1,0
SHP-2996,24-11-2024,CEVA Logistics,Southampton,Manchester DC,25-11-2024,25-11-2024,0.8,Vehicle Breakdown,1,295.72
SHP-2997,24-11-2024,DHL Supply Chain,Liverpool,Manchester DC,28-11-2024,28-11-2024,0,On Time,1,0
SHP-2998,25-11-2024,CEVA Logistics,Felixstowe,Birmingham NDC,26-11-2024,26-11-2024,0,On Time,1,0
SHP-2999,25-11-2024,Kuehne+Nagel,Hamburg,Doncaster DC,27-11-2024,28-11-2024,1.4,Carrier Delay,0,218.6
SHP-3000,25-11-2024,XPO Logistics,Hamburg,Manchester DC,29-11-2024,29-11-2024,0,On Time,1,0
SHP-3001,25-11-2024,XPO Logistics,Southampton,Birmingham NDC,27-11-2024,27-11-2024,0,On Time,1,0
SHP-3002,25-11-2024,DHL Supply Chain,Hamburg,Leeds RDC,29-11-2024,29-11-2024,0.8,Vehicle Breakdown,1,379.55
SHP-3003,25-11-2024,DHL Supply Chain,Hamburg,Manchester DC,27-11-2024,28-11-2024,1.1,Vehicle Breakdown,0,195.07
SHP-3004,26-11-2024,Kuehne+Nagel,Hamburg,Leeds RDC,01-12-2024,03-12-2024,2,Vehicle Breakdown,0,936.59
SHP-3005,26-11-2024,XPO Logistics,Liverpool,Leeds RDC,29-11-2024,29-11-2024,0,On Time,1,0
SHP-3006,26-11-2024,Wincanton,Southampton,Manchester DC,27-11-2024,27-11-2024,0.5,On Time,1,216.01
SHP-3007,26-11-2024,Wincanton,Rotterdam,Birmingham NDC,01-12-2024,01-12-2024,0,On Time,1,0
SHP-3008,26-11-2024,Kuehne+Nagel,Hamburg,Leeds RDC,01-12-2024,01-12-2024,0.6,Carrier Delay,1,154.1
SHP-3009,26-11-2024,Wincanton,Liverpool,Birmingham NDC,29-11-2024,29-11-2024,0,On Time,1,0
SHP-3010,26-11-2024,XPO Logistics,Hamburg,Birmingham NDC,28-11-2024,29-11-2024,1.4,Vehicle Breakdown,0,337.79
SHP-3011,27-11-2024,CEVA Logistics,Southampton,Leeds RDC,28-11-2024,28-11-2024,0,On Time,1,0
SHP-3012,27-11-2024,XPO Logistics,Hamburg,Doncaster DC,01-12-2024,02-12-2024,1.9,Documentation Error,0,678.33
SHP-3013,27-11-2024,Wincanton,Hamburg,Manchester DC,28-11-2024,28-11-2024,0.5,On Time,1,196.32
SHP-3014,27-11-2024,DHL Supply Chain,Hamburg,Doncaster DC,29-11-2024,01-12-2024,2,Carrier Delay,0,860.04
SHP-3015,27-11-2024,Wincanton,Liverpool,Manchester DC,30-11-2024,30-11-2024,0,On Time,1,0
SHP-3016,28-11-2024,CEVA Logistics,Liverpool,Doncaster DC,29-11-2024,29-11-2024,0,On Time,1,0
SHP-3017,28-11-2024,DHL Supply Chain,Hamburg,Manchester DC,01-12-2024,01-12-2024,0,On Time,1,0
SHP-3018,28-11-2024,DHL Supply Chain,Liverpool,Manchester DC,02-12-2024,02-12-2024,0,On Time,1,0
SHP-3019,28-11-2024,Kuehne+Nagel,Southampton,Birmingham NDC,01-12-2024,01-12-2024,0,On Time,1,0
SHP-3020,28-11-2024,CEVA Logistics,Liverpool,Birmingham NDC,03-12-2024,03-12-2024,0,On Time,1,0
SHP-3021,28-11-2024,XPO Logistics,Liverpool,Manchester DC,03-12-2024,05-12-2024,2.5,Driver Shortage,0,1176.02
SHP-3022,28-11-2024,Kuehne+Nagel,Felixstowe,Manchester DC,02-12-2024,03-12-2024,1.5,Weather Disruption,0,683.97
SHP-3023,28-11-2024,Wincanton,Felixstowe,Manchester DC,01-12-2024,01-12-2024,0,On Time,1,0
SHP-3024,28-11-2024,Kuehne+Nagel,Southampton,Manchester DC,29-11-2024,29-11-2024,0.1,On Time,1,29.76
SHP-3025,28-11-2024,CEVA Logistics,Felixstowe,Leeds RDC,02-12-2024,02-12-2024,0,On Time,1,0
SHP-3026,29-11-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,03-12-2024,03-12-2024,0,On Time,1,0
SHP-3027,29-11-2024,Wincanton,Rotterdam,Doncaster DC,03-12-2024,04-12-2024,1.3,Carrier Delay,0,347.19
SHP-3028,29-11-2024,XPO Logistics,Liverpool,Manchester DC,04-12-2024,04-12-2024,0.7,Vehicle Breakdown,1,198.54
SHP-3029,29-11-2024,CEVA Logistics,Felixstowe,Leeds RDC,02-12-2024,02-12-2024,0.2,On Time,1,78.01
SHP-3030,29-11-2024,XPO Logistics,Hamburg,Manchester DC,03-12-2024,03-12-2024,0,On Time,1,0
SHP-3031,29-11-2024,Wincanton,Rotterdam,Manchester DC,03-12-2024,04-12-2024,1,Customs Hold,1,341.48
SHP-3032,29-11-2024,CEVA Logistics,Hamburg,Leeds RDC,04-12-2024,04-12-2024,0,On Time,1,0
SHP-3033,30-11-2024,DHL Supply Chain,Felixstowe,Doncaster DC,02-12-2024,03-12-2024,1.8,Carrier Delay,0,416.83
SHP-3034,01-12-2024,Kuehne+Nagel,Hamburg,Leeds RDC,04-12-2024,04-12-2024,0.3,On Time,1,42.11
SHP-3035,01-12-2024,DHL Supply Chain,Rotterdam,Leeds RDC,06-12-2024,06-12-2024,0.3,On Time,1,96.77
SHP-3036,01-12-2024,CEVA Logistics,Liverpool,Doncaster DC,04-12-2024,04-12-2024,0.2,On Time,1,70.42
SHP-3037,01-12-2024,Wincanton,Hamburg,Birmingham NDC,05-12-2024,07-12-2024,2,Carrier Delay,0,794.81
SHP-3038,02-12-2024,DHL Supply Chain,Hamburg,Leeds RDC,06-12-2024,07-12-2024,1.3,Carrier Delay,0,179.69
SHP-3039,02-12-2024,Kuehne+Nagel,Hamburg,Birmingham NDC,05-12-2024,05-12-2024,0.2,On Time,1,47.95
SHP-3040,02-12-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,07-12-2024,07-12-2024,0,On Time,1,0
SHP-3041,02-12-2024,Kuehne+Nagel,Liverpool,Manchester DC,05-12-2024,05-12-2024,0,On Time,1,0
SHP-3042,02-12-2024,XPO Logistics,Felixstowe,Birmingham NDC,07-12-2024,07-12-2024,0,On Time,1,0
SHP-3043,02-12-2024,XPO Logistics,Hamburg,Leeds RDC,06-12-2024,06-12-2024,0.8,Weather Disruption,1,171.08
SHP-3044,02-12-2024,CEVA Logistics,Felixstowe,Doncaster DC,04-12-2024,04-12-2024,0,On Time,1,0
SHP-3045,02-12-2024,Kuehne+Nagel,Rotterdam,Birmingham NDC,03-12-2024,03-12-2024,0.3,On Time,1,102.37
SHP-3046,03-12-2024,Kuehne+Nagel,Liverpool,Manchester DC,06-12-2024,07-12-2024,1,Vehicle Breakdown,1,310.63
SHP-3047,03-12-2024,DHL Supply Chain,Felixstowe,Doncaster DC,04-12-2024,04-12-2024,0.4,On Time,1,158.53
SHP-3048,03-12-2024,CEVA Logistics,Rotterdam,Leeds RDC,08-12-2024,08-12-2024,0.6,Weather Disruption,1,151.53
SHP-3049,03-12-2024,CEVA Logistics,Felixstowe,Doncaster DC,08-12-2024,08-12-2024,0.4,On Time,1,178.99
SHP-3050,03-12-2024,Wincanton,Felixstowe,Doncaster DC,06-12-2024,07-12-2024,1.9,Customs Hold,0,325.77
SHP-3051,03-12-2024,XPO Logistics,Hamburg,Doncaster DC,08-12-2024,08-12-2024,0.2,On Time,1,36.13
SHP-3052,03-12-2024,CEVA Logistics,Rotterdam,Manchester DC,06-12-2024,06-12-2024,0,On Time,1,0
SHP-3053,03-12-2024,DHL Supply Chain,Liverpool,Leeds RDC,05-12-2024,05-12-2024,0,On Time,1,0
SHP-3054,03-12-2024,XPO Logistics,Liverpool,Manchester DC,06-12-2024,06-12-2024,0,On Time,1,0
SHP-3055,04-12-2024,XPO Logistics,Liverpool,Manchester DC,05-12-2024,06-12-2024,1.3,Port Congestion,0,309.47
SHP-3056,04-12-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,06-12-2024,07-12-2024,1.3,Weather Disruption,0,229.3
SHP-3057,04-12-2024,Wincanton,Southampton,Doncaster DC,06-12-2024,06-12-2024,0,On Time,1,0
SHP-3058,04-12-2024,Kuehne+Nagel,Liverpool,Doncaster DC,06-12-2024,06-12-2024,0,On Time,1,0
SHP-3059,04-12-2024,DHL Supply Chain,Southampton,Doncaster DC,07-12-2024,07-12-2024,0.2,On Time,1,77.17
SHP-3060,04-12-2024,Wincanton,Southampton,Birmingham NDC,08-12-2024,08-12-2024,0.8,Driver Shortage,1,240.47
SHP-3061,04-12-2024,Wincanton,Hamburg,Birmingham NDC,07-12-2024,07-12-2024,0.7,Driver Shortage,1,270.36
SHP-3062,04-12-2024,CEVA Logistics,Rotterdam,Manchester DC,07-12-2024,07-12-2024,0.9,Driver Shortage,1,188.56
SHP-3063,04-12-2024,CEVA Logistics,Hamburg,Leeds RDC,08-12-2024,08-12-2024,0,On Time,1,0
SHP-3064,04-12-2024,DHL Supply Chain,Felixstowe,Doncaster DC,06-12-2024,06-12-2024,0.2,On Time,1,93.61
SHP-3065,05-12-2024,Wincanton,Southampton,Birmingham NDC,10-12-2024,10-12-2024,0,On Time,1,0
SHP-3066,05-12-2024,Wincanton,Liverpool,Doncaster DC,10-12-2024,10-12-2024,0.4,On Time,1,61.72
SHP-3067,05-12-2024,DHL Supply Chain,Felixstowe,Birmingham NDC,06-12-2024,06-12-2024,0,On Time,1,0
SHP-3068,05-12-2024,DHL Supply Chain,Felixstowe,Doncaster DC,09-12-2024,10-12-2024,1.9,Port Congestion,0,837.76
SHP-3069,05-12-2024,CEVA Logistics,Rotterdam,Manchester DC,06-12-2024,06-12-2024,0.7,Driver Shortage,1,260.32
SHP-3070,05-12-2024,XPO Logistics,Hamburg,Doncaster DC,07-12-2024,08-12-2024,1.6,Driver Shortage,0,345.76
SHP-3071,05-12-2024,DHL Supply Chain,Rotterdam,Leeds RDC,08-12-2024,08-12-2024,0,On Time,1,0
SHP-3072,05-12-2024,CEVA Logistics,Felixstowe,Doncaster DC,09-12-2024,10-12-2024,1,Carrier Delay,1,383.46
SHP-3073,05-12-2024,Wincanton,Hamburg,Doncaster DC,07-12-2024,07-12-2024,0.1,On Time,1,36.31
SHP-3074,05-12-2024,Kuehne+Nagel,Southampton,Doncaster DC,09-12-2024,11-12-2024,2,Port Congestion,0,400.24
SHP-3075,05-12-2024,DHL Supply Chain,Rotterdam,Leeds RDC,07-12-2024,07-12-2024,0,On Time,1,0
SHP-3076,06-12-2024,DHL Supply Chain,Hamburg,Birmingham NDC,07-12-2024,08-12-2024,1.5,Weather Disruption,0,512.66
SHP-3077,06-12-2024,Kuehne+Nagel,Hamburg,Manchester DC,09-12-2024,09-12-2024,0,On Time,1,0
SHP-3078,06-12-2024,XPO Logistics,Southampton,Doncaster DC,07-12-2024,07-12-2024,0,On Time,1,0
SHP-3079,06-12-2024,CEVA Logistics,Liverpool,Manchester DC,07-12-2024,10-12-2024,3,Port Congestion,0,1303.57
SHP-3080,06-12-2024,Kuehne+Nagel,Rotterdam,Manchester DC,10-12-2024,10-12-2024,0,On Time,1,0
SHP-3081,06-12-2024,Wincanton,Rotterdam,Manchester DC,11-12-2024,12-12-2024,1,Documentation Error,1,405.24
SHP-3082,06-12-2024,XPO Logistics,Liverpool,Doncaster DC,08-12-2024,11-12-2024,3.4,Weather Disruption,0,1195.94
SHP-3083,06-12-2024,XPO Logistics,Rotterdam,Doncaster DC,10-12-2024,10-12-2024,0,On Time,1,0
SHP-3084,06-12-2024,Kuehne+Nagel,Southampton,Doncaster DC,10-12-2024,10-12-2024,0,On Time,1,0
SHP-3085,06-12-2024,Kuehne+Nagel,Liverpool,Leeds RDC,10-12-2024,11-12-2024,1,Port Congestion,1,125.94
SHP-3086,06-12-2024,Wincanton,Southampton,Manchester DC,11-12-2024,11-12-2024,0.9,Documentation Error,1,375.51
SHP-3087,07-12-2024,Wincanton,Southampton,Birmingham NDC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3088,08-12-2024,Kuehne+Nagel,Felixstowe,Leeds RDC,09-12-2024,09-12-2024,0.9,Driver Shortage,1,163.9
SHP-3089,08-12-2024,Wincanton,Southampton,Birmingham NDC,12-12-2024,12-12-2024,0,On Time,1,0
SHP-3090,08-12-2024,XPO Logistics,Liverpool,Leeds RDC,11-12-2024,12-12-2024,1.9,Vehicle Breakdown,0,867.16
SHP-3091,08-12-2024,Wincanton,Rotterdam,Birmingham NDC,09-12-2024,09-12-2024,0,On Time,1,0
SHP-3092,09-12-2024,CEVA Logistics,Liverpool,Doncaster DC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3093,09-12-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,14-12-2024,14-12-2024,0,On Time,1,0
SHP-3094,09-12-2024,Wincanton,Rotterdam,Birmingham NDC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3095,09-12-2024,XPO Logistics,Liverpool,Manchester DC,11-12-2024,11-12-2024,0.7,Carrier Delay,1,334.5
SHP-3096,09-12-2024,CEVA Logistics,Southampton,Manchester DC,14-12-2024,14-12-2024,0.7,Documentation Error,1,158.43
SHP-3097,09-12-2024,DHL Supply Chain,Southampton,Birmingham NDC,11-12-2024,13-12-2024,2.1,Carrier Delay,0,676.39
SHP-3098,09-12-2024,DHL Supply Chain,Rotterdam,Birmingham NDC,10-12-2024,10-12-2024,0,On Time,1,0
SHP-3099,09-12-2024,XPO Logistics,Felixstowe,Birmingham NDC,10-12-2024,10-12-2024,0,On Time,1,0
SHP-3100,09-12-2024,CEVA Logistics,Felixstowe,Birmingham NDC,11-12-2024,12-12-2024,1.2,Port Congestion,0,324.67
SHP-3101,10-12-2024,DHL Supply Chain,Hamburg,Doncaster DC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3102,10-12-2024,DHL Supply Chain,Hamburg,Leeds RDC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3103,10-12-2024,Wincanton,Hamburg,Birmingham NDC,14-12-2024,16-12-2024,2.8,Customs Hold,0,1193.19
SHP-3104,10-12-2024,XPO Logistics,Hamburg,Manchester DC,13-12-2024,13-12-2024,0,On Time,1,0
SHP-3105,10-12-2024,Kuehne+Nagel,Southampton,Doncaster DC,12-12-2024,12-12-2024,0,On Time,1,0
SHP-3106,10-12-2024,XPO Logistics,Hamburg,Doncaster DC,11-12-2024,11-12-2024,0.6,Carrier Delay,1,100.21
SHP-3107,10-12-2024,Kuehne+Nagel,Liverpool,Doncaster DC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3108,10-12-2024,CEVA Logistics,Liverpool,Leeds RDC,15-12-2024,16-12-2024,1.4,Port Congestion,0,493.2
SHP-3109,10-12-2024,Wincanton,Rotterdam,Manchester DC,11-12-2024,11-12-2024,0,On Time,1,0
SHP-3110,10-12-2024,CEVA Logistics,Southampton,Leeds RDC,13-12-2024,13-12-2024,0,On Time,1,0
SHP-3111,10-12-2024,CEVA Logistics,Felixstowe,Doncaster DC,15-12-2024,15-12-2024,0,On Time,1,0
SHP-3112,11-12-2024,Kuehne+Nagel,Felixstowe,Birmingham NDC,12-12-2024,12-12-2024,0.1,On Time,1,19.48
SHP-3113,11-12-2024,DHL Supply Chain,Liverpool,Leeds RDC,15-12-2024,15-12-2024,0,On Time,1,0
SHP-3114,11-12-2024,CEVA Logistics,Felixstowe,Doncaster DC,16-12-2024,16-12-2024,0.8,Vehicle Breakdown,1,376.08
SHP-3115,11-12-2024,XPO Logistics,Felixstowe,Doncaster DC,12-12-2024,12-12-2024,0.6,Driver Shortage,1,75.45
SHP-3116,11-12-2024,Wincanton,Felixstowe,Birmingham NDC,14-12-2024,14-12-2024,0,On Time,1,0
SHP-3117,12-12-2024,CEVA Logistics,Hamburg,Doncaster DC,17-12-2024,17-12-2024,0,On Time,1,0
SHP-3118,12-12-2024,CEVA Logistics,Liverpool,Birmingham NDC,14-12-2024,15-12-2024,1.2,Vehicle Breakdown,0,369.78
SHP-3119,12-12-2024,XPO Logistics,Southampton,Doncaster DC,13-12-2024,13-12-2024,0,On Time,1,0
SHP-3120,12-12-2024,Kuehne+Nagel,Southampton,Manchester DC,14-12-2024,14-12-2024,0,On Time,1,0
SHP-3121,12-12-2024,XPO Logistics,Rotterdam,Doncaster DC,15-12-2024,15-12-2024,0,On Time,1,0
SHP-3122,12-12-2024,XPO Logistics,Rotterdam,Leeds RDC,16-12-2024,16-12-2024,0.5,On Time,1,130.39
SHP-3123,12-12-2024,Wincanton,Liverpool,Birmingham NDC,17-12-2024,17-12-2024,0,On Time,1,0
SHP-3124,12-12-2024,Wincanton,Southampton,Birmingham NDC,13-12-2024,13-12-2024,0.7,Carrier Delay,1,268.45
SHP-3125,13-12-2024,DHL Supply Chain,Liverpool,Leeds RDC,14-12-2024,15-12-2024,1.2,Carrier Delay,0,458.98
SHP-3126,13-12-2024,Kuehne+Nagel,Southampton,Leeds RDC,15-12-2024,15-12-2024,0,On Time,1,0
SHP-3127,13-12-2024,XPO Logistics,Hamburg,Manchester DC,14-12-2024,14-12-2024,0,On Time,1,0
SHP-3128,13-12-2024,CEVA Logistics,Liverpool,Birmingham NDC,17-12-2024,17-12-2024,0.5,On Time,1,218.86
SHP-3129,13-12-2024,XPO Logistics,Rotterdam,Leeds RDC,15-12-2024,15-12-2024,0.2,On Time,1,45.5
SHP-3130,13-12-2024,DHL Supply Chain,Felixstowe,Doncaster DC,18-12-2024,18-12-2024,0.4,On Time,1,113.42
SHP-3131,13-12-2024,Wincanton,Hamburg,Leeds RDC,14-12-2024,14-12-2024,0,On Time,1,0
SHP-3132,13-12-2024,DHL Supply Chain,Liverpool,Doncaster DC,14-12-2024,16-12-2024,2.5,Weather Disruption,0,748.35
SHP-3133,13-12-2024,DHL Supply Chain,Liverpool,Manchester DC,14-12-2024,17-12-2024,3.4,Customs Hold,0,848.8
SHP-3134,13-12-2024,XPO Logistics,Liverpool,Leeds RDC,18-12-2024,18-12-2024,0,On Time,1,0
SHP-3135,14-12-2024,XPO Logistics,Hamburg,Manchester DC,17-12-2024,18-12-2024,1.8,Vehicle Breakdown,0,304.6
SHP-3136,14-12-2024,DHL Supply Chain,Felixstowe,Leeds RDC,17-12-2024,17-12-2024,0.9,Customs Hold,1,113.91
SHP-3137,14-12-2024,XPO Logistics,Felixstowe,Leeds RDC,19-12-2024,21-12-2024,2.3,Port Congestion,0,581.3
SHP-3138,14-12-2024,XPO Logistics,Southampton,Leeds RDC,17-12-2024,17-12-2024,0,On Time,1,0
SHP-3139,15-12-2024,XPO Logistics,Felixstowe,Birmingham NDC,20-12-2024,21-12-2024,1.4,Port Congestion,0,399.12
SHP-3140,15-12-2024,CEVA Logistics,Felixstowe,Birmingham NDC,17-12-2024,17-12-2024,0,On Time,1,0
SHP-3141,16-12-2024,Wincanton,Felixstowe,Birmingham NDC,19-12-2024,19-12-2024,0.9,Weather Disruption,1,135.59
SHP-3142,16-12-2024,XPO Logistics,Southampton,Birmingham NDC,20-12-2024,20-12-2024,0.6,Customs Hold,1,188.54
SHP-3143,16-12-2024,DHL Supply Chain,Southampton,Leeds RDC,19-12-2024,20-12-2024,1.1,Documentation Error,0,481.84
SHP-3144,16-12-2024,Wincanton,Rotterdam,Doncaster DC,20-12-2024,20-12-2024,0,On Time,1,0
SHP-3145,17-12-2024,CEVA Logistics,Liverpool,Leeds RDC,21-12-2024,22-12-2024,1.1,Weather Disruption,0,251.94
SHP-3146,17-12-2024,XPO Logistics,Liverpool,Birmingham NDC,22-12-2024,22-12-2024,0.6,Documentation Error,1,121.65
SHP-3147,17-12-2024,CEVA Logistics,Hamburg,Leeds RDC,21-12-2024,21-12-2024,0.7,Documentation Error,1,185.24
SHP-3148,17-12-2024,Kuehne+Nagel,Felixstowe,Manchester DC,20-12-2024,20-12-2024,0,On Time,1,0
SHP-3149,17-12-2024,Kuehne+Nagel,Liverpool,Manchester DC,21-12-2024,23-12-2024,2.6,Documentation Error,0,954.2
SHP-3150,17-12-2024,CEVA Logistics,Liverpool,Leeds RDC,20-12-2024,21-12-2024,1.4,Port Congestion,0,258.36
SHP-3151,17-12-2024,Wincanton,Hamburg,Doncaster DC,22-12-2024,22-12-2024,0,On Time,1,0
SHP-3152,17-12-2024,XPO Logistics,Hamburg,Birmingham NDC,18-12-2024,18-12-2024,0.1,On Time,1,36.85
SHP-3153,17-12-2024,Kuehne+Nagel,Hamburg,Doncaster DC,22-12-2024,22-12-2024,0.4,On Time,1,188.42
SHP-3154,18-12-2024,Kuehne+Nagel,Felixstowe,Manchester DC,20-12-2024,20-12-2024,0,On Time,1,0
SHP-3155,18-12-2024,XPO Logistics,Felixstowe,Birmingham NDC,20-12-2024,20-12-2024,0,On Time,1,0
SHP-3156,18-12-2024,CEVA Logistics,Hamburg,Leeds RDC,19-12-2024,19-12-2024,0,On Time,1,0
SHP-3157,18-12-2024,Kuehne+Nagel,Rotterdam,Doncaster DC,20-12-2024,20-12-2024,0,On Time,1,0
SHP-3158,18-12-2024,CEVA Logistics,Liverpool,Leeds RDC,21-12-2024,21-12-2024,0.9,Driver Shortage,1,129.29
SHP-3159,19-12-2024,CEVA Logistics,Liverpool,Birmingham NDC,21-12-2024,21-12-2024,0,On Time,1,0
SHP-3160,19-12-2024,DHL Supply Chain,Hamburg,Leeds RDC,22-12-2024,22-12-2024,0,On Time,1,0
SHP-3161,19-12-2024,XPO Logistics,Southampton,Leeds RDC,21-12-2024,22-12-2024,1.9,Port Congestion,0,354.3
SHP-3162,19-12-2024,Wincanton,Felixstowe,Doncaster DC,22-12-2024,22-12-2024,0,On Time,1,0
SHP-3163,19-12-2024,XPO Logistics,Southampton,Doncaster DC,20-12-2024,20-12-2024,0.5,On Time,1,102
SHP-3164,19-12-2024,Wincanton,Hamburg,Doncaster DC,20-12-2024,20-12-2024,0,On Time,1,0
SHP-3165,19-12-2024,DHL Supply Chain,Felixstowe,Leeds RDC,20-12-2024,20-12-2024,0.8,Documentation Error,1,357.83
SHP-3166,19-12-2024,CEVA Logistics,Hamburg,Leeds RDC,21-12-2024,23-12-2024,2.3,Weather Disruption,0,857.79
SHP-3167,19-12-2024,DHL Supply Chain,Liverpool,Doncaster DC,23-12-2024,23-12-2024,0.7,Port Congestion,1,331.81
SHP-3168,19-12-2024,Wincanton,Rotterdam,Birmingham NDC,22-12-2024,23-12-2024,1.7,Carrier Delay,0,304.77
SHP-3169,19-12-2024,Wincanton,Southampton,Birmingham NDC,23-12-2024,23-12-2024,0,On Time,1,0
SHP-3170,20-12-2024,CEVA Logistics,Felixstowe,Doncaster DC,21-12-2024,21-12-2024,0.7,Documentation Error,1,250.56
SHP-3171,20-12-2024,DHL Supply Chain,Hamburg,Birmingham NDC,25-12-2024,25-12-2024,0,On Time,1,0
SHP-3172,20-12-2024,XPO Logistics,Southampton,Doncaster DC,23-12-2024,23-12-2024,0,On Time,1,0
SHP-3173,20-12-2024,CEVA Logistics,Liverpool,Manchester DC,22-12-2024,22-12-2024,0,On Time,1,0
SHP-3174,20-12-2024,DHL Supply Chain,Hamburg,Manchester DC,22-12-2024,22-12-2024,0.6,Weather Disruption,1,266.46
SHP-3175,20-12-2024,XPO Logistics,Hamburg,Doncaster DC,22-12-2024,22-12-2024,0,On Time,1,0
SHP-3176,20-12-2024,DHL Supply Chain,Felixstowe,Leeds RDC,21-12-2024,22-12-2024,1.9,Vehicle Breakdown,0,860.77
SHP-3177,21-12-2024,DHL Supply Chain,Hamburg,Birmingham NDC,26-12-2024,28-12-2024,2.1,Weather Disruption,0,789.84
SHP-3178,21-12-2024,XPO Logistics,Liverpool,Birmingham NDC,24-12-2024,24-12-2024,0.2,On Time,1,78.37
SHP-3179,21-12-2024,XPO Logistics,Rotterdam,Birmingham NDC,25-12-2024,27-12-2024,2.5,Carrier Delay,0,1195.17
SHP-3180,22-12-2024,XPO Logistics,Felixstowe,Birmingham NDC,25-12-2024,26-12-2024,1.2,Carrier Delay,0,551.85
SHP-3181,23-12-2024,Kuehne+Nagel,Liverpool,Leeds RDC,27-12-2024,27-12-2024,0.8,Carrier Delay,1,257.38
SHP-3182,23-12-2024,Wincanton,Southampton,Doncaster DC,24-12-2024,24-12-2024,0.1,On Time,1,15.99
SHP-3183,23-12-2024,CEVA Logistics,Rotterdam,Leeds RDC,24-12-2024,24-12-2024,0.2,On Time,1,80.18
SHP-3184,23-12-2024,Wincanton,Felixstowe,Doncaster DC,27-12-2024,27-12-2024,0.6,Customs Hold,1,142.45
SHP-3185,23-12-2024,DHL Supply Chain,Felixstowe,Birmingham NDC,26-12-2024,26-12-2024,0.7,Customs Hold,1,155.79
SHP-3186,23-12-2024,DHL Supply Chain,Felixstowe,Doncaster DC,24-12-2024,25-12-2024,1.3,Driver Shortage,0,438.4
SHP-3187,23-12-2024,CEVA Logistics,Southampton,Leeds RDC,25-12-2024,26-12-2024,1.3,Weather Disruption,0,414.25
SHP-3188,23-12-2024,CEVA Logistics,Liverpool,Doncaster DC,24-12-2024,24-12-2024,0.3,On Time,1,141.82
SHP-3189,24-12-2024,CEVA Logistics,Liverpool,Birmingham NDC,26-12-2024,26-12-2024,0,On Time,1,0
SHP-3190,24-12-2024,Wincanton,Hamburg,Birmingham NDC,26-12-2024,26-12-2024,0,On Time,1,0
SHP-3191,24-12-2024,DHL Supply Chain,Hamburg,Manchester DC,27-12-2024,29-12-2024,2.2,Weather Disruption,0,645.08
SHP-3192,24-12-2024,XPO Logistics,Southampton,Doncaster DC,29-12-2024,29-12-2024,0,On Time,1,0
SHP-3193,24-12-2024,Wincanton,Rotterdam,Doncaster DC,28-12-2024,28-12-2024,0.6,Weather Disruption,1,210.71
SHP-3194,24-12-2024,CEVA Logistics,Liverpool,Leeds RDC,25-12-2024,27-12-2024,2.3,Vehicle Breakdown,0,776.17
SHP-3195,24-12-2024,Wincanton,Felixstowe,Doncaster DC,29-12-2024,29-12-2024,0,On Time,1,0
SHP-3196,24-12-2024,CEVA Logistics,Liverpool,Birmingham NDC,25-12-2024,26-12-2024,1.2,Customs Hold,0,357.74
SHP-3197,25-12-2024,Wincanton,Hamburg,Birmingham NDC,28-12-2024,30-12-2024,2.5,Driver Shortage,0,916.99
SHP-3198,25-12-2024,Wincanton,Liverpool,Birmingham NDC,28-12-2024,29-12-2024,1.1,Carrier Delay,0,459.3
