date,warehouse_id,shift,inbound_units,outbound_units,headcount,labour_hours,cost_per_unit_gbp,total_cost_gbp,throughput_rate
15-11-2024,WH-DON-02,Night,765,635,23,175.1,2.533,1608.45,3.63
15-11-2024,WH-DON-02,Twilight,859,722,26,144,2.6,1877.2,5.01
15-11-2024,WH-LEE-01,Day,780,753,44,346.9,3.578,2694.23,2.17
15-11-2024,WH-LEE-01,Night,752,741,14,108.5,3.224,2388.98,6.83
15-11-2024,WH-LEE-01,Twilight,721,577,29,162.9,3.528,2035.66,3.54
16-11-2024,WH-DON-01,Day,1122,1156,27,207,3.203,3702.67,5.58
16-11-2024,WH-DON-01,Night,1006,966,27,207.6,3.633,3509.48,4.65
16-11-2024,WH-DON-02,Day,717,698,22,165,3.382,2360.64,4.23
16-11-2024,WH-DON-02,Night,883,814,18,135.7,2.248,1829.87,6
16-11-2024,WH-LEE-01,Day,803,806,29,219,2.458,1981.15,3.68
16-11-2024,WH-LEE-01,Night,693,674,14,105.4,3.175,2139.95,6.39
18-11-2024,WH-DON-01,Day,1101,955,29,221.9,2.821,2694.06,4.3
18-11-2024,WH-DON-01,Night,964,929,28,222.1,2.88,2675.52,4.18
18-11-2024,WH-DON-01,Twilight,1112,986,28,165.6,2.231,2199.77,5.95
18-11-2024,WH-DON-02,Day,719,725,42,327.4,2.619,1898.78,2.21
18-11-2024,WH-DON-02,Night,709,703,19,149.6,3.671,2580.71,4.7
18-11-2024,WH-DON-02,Twilight,753,794,16,95.1,2.608,2070.75,8.35
18-11-2024,WH-LEE-01,Day,674,641,25,186.8,2.205,1413.4,3.43
18-11-2024,WH-LEE-01,Night,770,744,27,214.9,2.654,1974.58,3.46
18-11-2024,WH-LEE-01,Twilight,732,742,29,167.8,3.081,2286.1,4.42
19-11-2024,WH-DON-01,Day,1171,1146,34,268.8,2.72,3117.12,4.26
19-11-2024,WH-DON-01,Night,1016,961,21,157.8,2.509,2411.15,6.09
19-11-2024,WH-DON-01,Twilight,1111,1163,17,97.2,2.463,2864.47,11.97
19-11-2024,WH-DON-02,Day,835,847,39,298.9,2.813,2382.61,2.83
19-11-2024,WH-DON-02,Night,799,665,27,204,3.795,2523.67,3.26
19-11-2024,WH-DON-02,Twilight,645,626,19,108.4,3.651,2285.53,5.77
19-11-2024,WH-LEE-01,Day,737,739,40,307.3,2.106,1556.33,2.4
19-11-2024,WH-LEE-01,Night,858,774,24,178.3,2.628,2034.07,4.34
19-11-2024,WH-LEE-01,Twilight,763,763,15,83.9,2.932,2237.12,9.09
20-11-2024,WH-DON-01,Day,1142,1024,26,192.4,2.424,2482.18,5.32
20-11-2024,WH-DON-01,Night,1090,1105,25,198.7,2.453,2710.57,5.56
20-11-2024,WH-DON-01,Twilight,1071,1000,14,81.3,2.804,2804,12.3
20-11-2024,WH-DON-02,Day,806,758,33,253.5,3.512,2662.1,2.99
20-11-2024,WH-DON-02,Night,743,734,18,138.4,3.032,2225.49,5.3
20-11-2024,WH-DON-02,Twilight,786,751,14,81,3.79,2846.29,9.27
20-11-2024,WH-LEE-01,Day,745,613,39,306.3,2.992,1834.1,2
20-11-2024,WH-LEE-01,Night,872,916,26,193.7,3.516,3220.66,4.73
20-11-2024,WH-LEE-01,Twilight,721,691,18,100.8,3.139,2169.05,6.86
21-11-2024,WH-DON-01,Day,1001,970,38,299.5,3.535,3428.95,3.24
21-11-2024,WH-DON-01,Night,1117,1199,27,211.7,2.382,2856.02,5.66
21-11-2024,WH-DON-01,Twilight,1087,1019,29,170.5,2.336,2380.38,5.98
21-11-2024,WH-DON-02,Day,783,790,27,208.2,2.271,1794.09,3.79
21-11-2024,WH-DON-02,Night,803,790,30,226.5,2.451,1936.29,3.49
21-11-2024,WH-DON-02,Twilight,769,780,21,116.7,2.191,1708.98,6.68
21-11-2024,WH-LEE-01,Day,752,690,38,286.2,3.301,2277.69,2.41
21-11-2024,WH-LEE-01,Night,718,677,14,111.7,3.521,2383.72,6.06
21-11-2024,WH-LEE-01,Twilight,782,703,28,166.8,2.951,2074.55,4.21
22-11-2024,WH-DON-01,Day,1064,954,36,287.2,3.241,3091.91,3.32
22-11-2024,WH-DON-01,Night,1018,952,16,118.2,2.811,2676.07,8.05
22-11-2024,WH-DON-01,Twilight,1091,1068,16,90.9,2.706,2890.01,11.75
22-11-2024,WH-DON-02,Day,752,625,46,365.4,3.196,1997.5,1.71
22-11-2024,WH-DON-02,Night,707,695,17,131.3,3.203,2226.09,5.29
22-11-2024,WH-DON-02,Twilight,654,653,22,123.7,3.532,2306.4,5.28
22-11-2024,WH-LEE-01,Day,802,761,47,352,3.66,2785.26,2.16
22-11-2024,WH-LEE-01,Night,806,827,24,182.8,2.738,2264.33,4.52
22-11-2024,WH-LEE-01,Twilight,728,692,14,80.6,3.571,2471.13,8.59
23-11-2024,WH-DON-01,Day,946,982,23,183.6,3.208,3150.26,5.35
23-11-2024,WH-DON-01,Night,987,913,24,182.4,2.135,1949.25,5.01
23-11-2024,WH-DON-02,Day,716,717,24,177.4,3.497,2507.35,4.04
23-11-2024,WH-DON-02,Night,815,704,14,105.8,2.854,2009.22,6.65
23-11-2024,WH-LEE-01,Day,760,713,43,326.4,2.732,1947.92,2.18
23-11-2024,WH-LEE-01,Night,802,750,20,152.4,2.579,1934.25,4.92
25-11-2024,WH-DON-01,Day,1058,1023,46,355.5,2.508,2565.68,2.88
25-11-2024,WH-DON-01,Night,987,861,20,149,3.136,2700.1,5.78
25-11-2024,WH-DON-01,Twilight,1067,977,19,111,3.24,3165.48,8.8
25-11-2024,WH-DON-02,Day,723,746,34,270.7,3.549,2647.55,2.76
25-11-2024,WH-DON-02,Night,851,806,19,150.8,3.584,2888.7,5.34
25-11-2024,WH-DON-02,Twilight,798,853,24,138.9,2.4,2047.2,6.14
25-11-2024,WH-LEE-01,Day,717,619,23,175.8,2.536,1569.78,3.52
25-11-2024,WH-LEE-01,Night,787,720,15,116.2,2.083,1499.76,6.2
25-11-2024,WH-LEE-01,Twilight,846,895,18,103.4,3.668,3282.86,8.66
26-11-2024,WH-DON-01,Day,1047,1099,37,290.8,3.6,3956.4,3.78
26-11-2024,WH-DON-01,Night,953,957,29,230.3,2.359,2257.56,4.16
26-11-2024,WH-DON-01,Twilight,1061,1089,21,118,3.349,3647.06,9.23
26-11-2024,WH-DON-02,Day,828,800,38,291.4,2.184,1747.2,2.75
26-11-2024,WH-DON-02,Night,795,694,28,223.1,3.219,2233.99,3.11
26-11-2024,WH-DON-02,Twilight,815,759,26,151.9,3.135,2379.46,5
26-11-2024,WH-LEE-01,Day,771,807,30,221.5,2.781,2244.27,3.64
26-11-2024,WH-LEE-01,Night,645,600,15,117.9,3.787,2272.2,5.09
26-11-2024,WH-LEE-01,Twilight,748,795,18,101.7,2.999,2384.2,7.82
27-11-2024,WH-DON-01,Day,1022,983,30,231.9,2.224,2186.19,4.24
27-11-2024,WH-DON-01,Night,1055,1029,23,181,2.421,2491.21,5.69
27-11-2024,WH-DON-01,Twilight,1072,934,25,138.9,3.651,3410.03,6.72
27-11-2024,WH-DON-02,Day,882,860,40,310.5,2.723,2341.78,2.77
27-11-2024,WH-DON-02,Night,910,806,20,153.4,2.132,1718.39,5.25
27-11-2024,WH-DON-02,Twilight,814,774,30,174.3,3.59,2778.66,4.44
27-11-2024,WH-LEE-01,Day,823,801,23,182.5,2.563,2052.96,4.39
27-11-2024,WH-LEE-01,Night,756,746,26,192.9,3.33,2484.18,3.87
27-11-2024,WH-LEE-01,Twilight,651,534,27,157,3.453,1843.9,3.4
28-11-2024,WH-DON-01,Day,1006,994,46,350.6,2.242,2228.55,2.84
28-11-2024,WH-DON-01,Night,1020,887,14,105.6,3.142,2786.95,8.4
28-11-2024,WH-DON-01,Twilight,1099,969,23,131.9,2.483,2406.03,7.35
28-11-2024,WH-DON-02,Day,806,807,29,225.3,2.332,1881.92,3.58
28-11-2024,WH-DON-02,Night,804,888,27,210.6,2.316,2056.61,4.22
28-11-2024,WH-DON-02,Twilight,675,549,28,158.8,2.138,1173.76,3.46
28-11-2024,WH-LEE-01,Day,819,818,38,287.3,3.176,2597.97,2.85
28-11-2024,WH-LEE-01,Night,818,739,29,217.3,3.011,2225.13,3.4
28-11-2024,WH-LEE-01,Twilight,813,798,26,145.9,3.013,2404.37,5.47
29-11-2024,WH-DON-01,Day,987,941,40,299.6,3.79,3566.39,3.14
29-11-2024,WH-DON-01,Night,1033,1102,19,145.4,2.352,2591.9,7.58
29-11-2024,WH-DON-01,Twilight,1058,955,19,106.6,2.261,2159.26,8.96
29-11-2024,WH-DON-02,Day,801,694,31,234.6,2.229,1546.93,2.96
29-11-2024,WH-DON-02,Night,765,835,30,223.5,3.788,3162.98,3.74
29-11-2024,WH-DON-02,Twilight,775,747,14,80.5,3.459,2583.87,9.28
29-11-2024,WH-LEE-01,Day,660,592,40,298.1,3.185,1885.52,1.99
29-11-2024,WH-LEE-01,Night,778,783,15,119.1,2.407,1884.68,6.57
29-11-2024,WH-LEE-01,Twilight,810,708,20,117.5,2.101,1487.51,6.03
30-11-2024,WH-DON-01,Day,973,999,24,177,3.767,3763.23,5.64
30-11-2024,WH-DON-01,Night,1073,1088,19,142,2.419,2631.87,7.66
30-11-2024,WH-DON-02,Day,670,637,31,233,2.406,1532.62,2.73
30-11-2024,WH-DON-02,Night,793,813,21,159.9,2.397,1948.76,5.08
30-11-2024,WH-LEE-01,Day,717,709,25,197.8,2.313,1639.92,3.58
30-11-2024,WH-LEE-01,Night,752,674,27,214.6,2.507,1689.72,3.14
02-12-2024,WH-DON-01,Day,1262,1108,25,192.1,2.847,3154.48,5.77
02-12-2024,WH-DON-01,Night,1242,1083,20,148.8,2.603,2819.05,7.28
02-12-2024,WH-DON-01,Twilight,1160,1123,22,131.6,3.688,4141.62,8.53
02-12-2024,WH-DON-02,Day,795,810,39,290,3.48,2818.8,2.79
02-12-2024,WH-DON-02,Night,848,807,30,221.1,3.285,2650.99,3.65
02-12-2024,WH-DON-02,Twilight,902,766,18,105.3,3.051,2337.07,7.27
02-12-2024,WH-LEE-01,Day,903,881,38,281.3,2.089,1840.41,3.13
02-12-2024,WH-LEE-01,Night,892,887,30,234.3,2.513,2229.03,3.79
02-12-2024,WH-LEE-01,Twilight,971,904,19,106.6,2.325,2101.8,8.48
03-12-2024,WH-DON-01,Day,1215,1109,44,342.5,2.349,2605.04,3.24
03-12-2024,WH-DON-01,Night,1212,1143,30,235,2.598,2969.51,4.86
03-12-2024,WH-DON-01,Twilight,1178,1165,29,160.8,3.118,3632.47,7.25
03-12-2024,WH-DON-02,Day,969,969,27,200.2,3.139,3041.69,4.84
03-12-2024,WH-DON-02,Night,883,889,14,105.8,3.23,2871.47,8.4
03-12-2024,WH-DON-02,Twilight,928,838,27,156.3,2.234,1872.09,5.36
03-12-2024,WH-LEE-01,Day,951,872,32,235.7,3.44,2999.68,3.7
03-12-2024,WH-LEE-01,Night,942,915,20,158.7,3.289,3009.43,5.77
03-12-2024,WH-LEE-01,Twilight,883,832,21,119,2.841,2363.71,6.99
04-12-2024,WH-DON-01,Day,1319,1353,47,375.8,3.456,4675.97,3.6
04-12-2024,WH-DON-01,Night,1195,1093,22,172.8,3.154,3447.32,6.33
04-12-2024,WH-DON-01,Twilight,1143,1112,16,91.4,2.834,3151.41,12.17
04-12-2024,WH-DON-02,Day,927,964,25,199.1,3.097,2985.51,4.84
04-12-2024,WH-DON-02,Night,812,796,22,172.1,2.844,2263.82,4.63
04-12-2024,WH-DON-02,Twilight,886,927,26,144.7,2.336,2165.47,6.41
04-12-2024,WH-LEE-01,Day,833,812,37,288.8,2.504,2033.25,2.81
04-12-2024,WH-LEE-01,Night,868,869,26,193.9,2.13,1850.97,4.48
04-12-2024,WH-LEE-01,Twilight,825,751,15,88.5,2.091,1570.34,8.49
05-12-2024,WH-DON-01,Day,1142,1040,38,285.2,3.431,3568.24,3.65
05-12-2024,WH-DON-01,Night,1223,1070,19,144.5,2.256,2413.92,7.4
05-12-2024,WH-DON-01,Twilight,1260,1153,20,111.6,2.383,2747.6,10.33
05-12-2024,WH-DON-02,Day,808,783,32,242.8,2.526,1977.86,3.22
05-12-2024,WH-DON-02,Night,748,724,30,228.9,3.228,2337.07,3.16
05-12-2024,WH-DON-02,Twilight,801,777,18,107.9,3.661,2844.6,7.2
05-12-2024,WH-LEE-01,Day,811,681,47,350.8,3.7,2519.7,1.94
05-12-2024,WH-LEE-01,Night,836,841,24,187.6,3.03,2548.23,4.48
05-12-2024,WH-LEE-01,Twilight,903,856,18,105.3,2.757,2359.99,8.13
06-12-2024,WH-DON-01,Day,1241,1275,33,244,3.152,4018.8,5.23
06-12-2024,WH-DON-01,Night,1157,1140,21,158.9,2.771,3158.94,7.17
06-12-2024,WH-DON-01,Twilight,1217,1205,16,95.8,2.432,2930.56,12.58
06-12-2024,WH-DON-02,Day,740,709,45,342.4,2.371,1681.04,2.07
06-12-2024,WH-DON-02,Night,760,729,21,158.5,2.15,1567.35,4.6
06-12-2024,WH-DON-02,Twilight,885,989,15,86.2,3.384,3346.78,11.47
06-12-2024,WH-LEE-01,Day,817,788,48,376.3,3.277,2582.28,2.09
06-12-2024,WH-LEE-01,Night,944,956,24,189.7,2.923,2794.39,5.04
06-12-2024,WH-LEE-01,Twilight,1023,958,23,128.8,3.052,2923.82,7.44
07-12-2024,WH-DON-01,Day,1144,1196,41,304.5,2.317,2771.13,3.93
07-12-2024,WH-DON-01,Night,1302,1297,22,172.7,2.717,3523.95,7.51
07-12-2024,WH-DON-02,Day,918,797,30,221.3,2.477,1974.17,3.6
07-12-2024,WH-DON-02,Night,933,943,21,163,3.774,3558.88,5.79
07-12-2024,WH-LEE-01,Day,894,939,47,366.8,3.165,2971.93,2.56
07-12-2024,WH-LEE-01,Night,811,848,23,176.8,3.675,3116.4,4.8
09-12-2024,WH-DON-01,Day,1213,1131,43,338.9,3.236,3659.92,3.34
09-12-2024,WH-DON-01,Night,1222,1238,21,164.9,3.359,4158.44,7.51
09-12-2024,WH-DON-01,Twilight,1265,1330,23,133.4,2.363,3142.79,9.97
09-12-2024,WH-DON-02,Day,825,874,37,283,3.312,2894.69,3.09
09-12-2024,WH-DON-02,Night,902,822,26,197.2,2.278,1872.52,4.17
09-12-2024,WH-DON-02,Twilight,781,708,29,168.3,3.776,2673.41,4.21
09-12-2024,WH-LEE-01,Day,926,860,37,294.1,2.26,1943.6,2.92
09-12-2024,WH-LEE-01,Night,950,990,14,106.8,3.629,3592.71,9.27
09-12-2024,WH-LEE-01,Twilight,825,813,25,139.5,2.751,2236.56,5.83
10-12-2024,WH-DON-01,Day,1224,1139,46,363.3,2.839,3233.62,3.14
10-12-2024,WH-DON-01,Night,1288,1163,26,193.9,2.153,2503.94,6
10-12-2024,WH-DON-01,Twilight,1223,1140,20,117.3,3.369,3840.66,9.72
10-12-2024,WH-DON-02,Day,955,1003,45,338.5,2.088,2094.26,2.96
10-12-2024,WH-DON-02,Night,1030,1009,26,205.3,2.199,2218.79,4.91
10-12-2024,WH-DON-02,Twilight,815,726,14,80.1,2.406,1746.76,9.06
10-12-2024,WH-LEE-01,Day,816,797,25,199.8,2.079,1656.96,3.99
10-12-2024,WH-LEE-01,Night,837,886,16,118.2,2.888,2558.77,7.5
10-12-2024,WH-LEE-01,Twilight,928,889,17,95.6,3.378,3003.04,9.3
11-12-2024,WH-DON-01,Day,1252,1280,44,343.6,3.208,4106.24,3.73
11-12-2024,WH-DON-01,Night,1187,1148,17,128,2.906,3336.09,8.97
11-12-2024,WH-DON-01,Twilight,1165,1213,30,175.9,2.557,3101.64,6.9
11-12-2024,WH-DON-02,Day,883,877,29,231.4,3.223,2826.57,3.79
11-12-2024,WH-DON-02,Night,821,771,25,199.8,2.13,1642.23,3.86
11-12-2024,WH-DON-02,Twilight,818,785,17,101.6,3.574,2805.59,7.73
11-12-2024,WH-LEE-01,Day,846,891,44,331.5,2.209,1968.22,2.69
11-12-2024,WH-LEE-01,Night,975,995,30,231.5,3.171,3155.14,4.3
11-12-2024,WH-LEE-01,Twilight,738,676,30,172.7,3.788,2560.69,3.91
12-12-2024,WH-DON-01,Day,1174,1055,39,307.4,3.211,3387.61,3.43
12-12-2024,WH-DON-01,Night,1259,1261,21,155.2,3.681,4641.74,8.12
12-12-2024,WH-DON-01,Twilight,1137,1179,29,165.7,3.072,3621.89,7.12
12-12-2024,WH-DON-02,Day,813,792,45,356.9,2.287,1811.3,2.22
12-12-2024,WH-DON-02,Night,908,850,29,214.6,2.351,1998.35,3.96
12-12-2024,WH-DON-02,Twilight,885,773,21,121.3,3.702,2861.65,6.37
12-12-2024,WH-LEE-01,Day,850,740,35,276.3,2.113,1563.62,2.68
12-12-2024,WH-LEE-01,Night,820,735,23,172.9,2.28,1675.8,4.25
12-12-2024,WH-LEE-01,Twilight,865,839,21,123.8,2.493,2091.63,6.78
13-12-2024,WH-DON-01,Day,1172,1023,42,321.3,2.147,2196.38,3.18
13-12-2024,WH-DON-01,Night,1183,1122,27,212,3.614,4054.91,5.29
13-12-2024,WH-DON-01,Twilight,1177,1059,19,114,2.597,2750.22,9.29
13-12-2024,WH-DON-02,Day,833,823,24,182.8,2.526,2078.9,4.5
13-12-2024,WH-DON-02,Night,993,991,18,138.1,2.144,2124.7,7.18
13-12-2024,WH-DON-02,Twilight,950,944,29,168.8,3.417,3225.65,5.59
13-12-2024,WH-LEE-01,Day,846,822,36,285.3,3.69,3033.18,2.88
13-12-2024,WH-LEE-01,Night,797,711,27,210.6,3.793,2696.82,3.38
13-12-2024,WH-LEE-01,Twilight,815,800,29,169.6,3.548,2838.4,4.72
14-12-2024,WH-DON-01,Day,1200,1259,32,238.3,2.83,3562.97,5.28
14-12-2024,WH-DON-01,Night,1294,1141,15,110.4,3.623,4133.84,10.34
14-12-2024,WH-DON-02,Day,957,872,32,249.5,2.324,2026.53,3.49
14-12-2024,WH-DON-02,Night,880,800,21,162.5,2.524,2019.2,4.92
14-12-2024,WH-LEE-01,Day,841,773,37,290.9,3.161,2443.45,2.66
14-12-2024,WH-LEE-01,Night,774,750,17,132.4,2.432,1824,5.66
16-12-2024,WH-DON-01,Day,1242,1189,25,192.7,2.966,3526.57,6.17
16-12-2024,WH-DON-01,Night,1175,1178,16,118.1,3.385,3987.53,9.97
16-12-2024,WH-DON-01,Twilight,1161,1106,30,166,3.311,3661.97,6.66
16-12-2024,WH-DON-02,Day,928,956,26,205.4,2.888,2760.93,4.65
16-12-2024,WH-DON-02,Night,874,818,15,115.7,2.933,2399.19,7.07
16-12-2024,WH-DON-02,Twilight,920,980,22,131.8,3.444,3375.12,7.44
16-12-2024,WH-LEE-01,Day,793,745,43,323.8,3.05,2272.25,2.3
16-12-2024,WH-LEE-01,Night,909,813,15,115.5,3.193,2595.91,7.04
16-12-2024,WH-LEE-01,Twilight,896,814,27,160.7,2.26,1839.64,5.07
17-12-2024,WH-DON-01,Day,1217,1231,44,339.6,2.388,2939.63,3.62
17-12-2024,WH-DON-01,Night,1146,1052,25,192,3.751,3946.05,5.48
17-12-2024,WH-DON-01,Twilight,1237,1290,21,117,3.298,4254.42,11.03
17-12-2024,WH-DON-02,Day,826,940,33,243.4,3.494,3284.36,3.86
17-12-2024,WH-DON-02,Night,911,801,16,124.5,3.53,2827.53,6.43
17-12-2024,WH-DON-02,Twilight,946,943,28,154.9,2.39,2253.77,6.09
17-12-2024,WH-LEE-01,Day,898,912,26,194.5,3.473,3167.38,4.69
17-12-2024,WH-LEE-01,Night,863,857,25,189.7,3.154,2702.98,4.52
17-12-2024,WH-LEE-01,Twilight,843,784,18,105,2.863,2244.59,7.47
18-12-2024,WH-DON-01,Day,1244,1204,34,271.9,2.817,3391.67,4.43
18-12-2024,WH-DON-01,Night,1178,958,20,147.9,2.374,2274.29,6.48
18-12-2024,WH-DON-01,Twilight,1235,1197,25,145.3,3.023,3618.53,8.24
18-12-2024,WH-DON-02,Day,881,788,47,364.9,3.376,2660.29,2.16
18-12-2024,WH-DON-02,Night,854,747,15,119,3.64,2719.08,6.28
18-12-2024,WH-DON-02,Twilight,732,693,14,79.9,2.475,1715.17,8.67
18-12-2024,WH-LEE-01,Day,804,784,22,168,3.238,2538.59,4.67
18-12-2024,WH-LEE-01,Night,986,962,25,195.5,2.7,2597.4,4.92
18-12-2024,WH-LEE-01,Twilight,910,912,25,141.1,3.769,3437.33,6.46
19-12-2024,WH-DON-01,Day,1072,946,39,287.4,3.677,3478.44,3.29
19-12-2024,WH-DON-01,Night,1284,1137,29,227.9,2.845,3234.77,4.99
19-12-2024,WH-DON-01,Twilight,1158,1211,25,147,3.19,3863.09,8.24
19-12-2024,WH-DON-02,Day,871,811,43,319.4,3.414,2768.75,2.54
19-12-2024,WH-DON-02,Night,929,975,15,119.4,2.418,2357.55,8.17
19-12-2024,WH-DON-02,Twilight,921,844,29,173.3,2.601,2195.24,4.87
19-12-2024,WH-LEE-01,Day,823,766,47,349.3,2.807,2150.16,2.19
19-12-2024,WH-LEE-01,Night,889,832,17,129.6,2.305,1917.76,6.42
19-12-2024,WH-LEE-01,Twilight,903,894,23,136.8,3.573,3194.26,6.54
20-12-2024,WH-DON-01,Day,1229,1193,23,169.9,2.509,2993.24,7.02
20-12-2024,WH-DON-01,Night,1257,1200,15,118.9,2.181,2617.2,10.09
20-12-2024,WH-DON-01,Twilight,1219,1215,24,142.8,3.581,4350.91,8.51
20-12-2024,WH-DON-02,Day,823,857,39,306.3,2.19,1876.83,2.8
20-12-2024,WH-DON-02,Night,880,774,20,159.1,3.384,2619.22,4.86
20-12-2024,WH-DON-02,Twilight,886,893,26,152.5,2.815,2513.8,5.86
20-12-2024,WH-LEE-01,Day,978,930,37,288.1,3.588,3336.84,3.23
20-12-2024,WH-LEE-01,Night,833,822,21,167.8,3.806,3128.53,4.9
20-12-2024,WH-LEE-01,Twilight,739,700,29,162.3,3.565,2495.5,4.31
21-12-2024,WH-DON-01,Day,1147,1053,23,173.9,2.345,2469.29,6.06
21-12-2024,WH-DON-01,Night,1307,1194,14,106.9,3.64,4346.16,11.17
21-12-2024,WH-DON-02,Day,900,841,41,307.4,3.354,2820.71,2.74
21-12-2024,WH-DON-02,Night,896,741,18,136.6,3.012,2231.89,5.42
21-12-2024,WH-LEE-01,Day,843,790,44,346.9,2.825,2231.75,2.28
21-12-2024,WH-LEE-01,Night,925,907,14,111.3,3.3,2993.1,8.15
23-12-2024,WH-DON-01,Day,1109,1115,40,299,3.275,3651.62,3.73
23-12-2024,WH-DON-01,Night,1209,1227,30,232.6,2.789,3422.1,5.28
23-12-2024,WH-DON-01,Twilight,1166,1075,19,106.3,3.51,3773.25,10.11
23-12-2024,WH-DON-02,Day,920,880,26,199.6,3.051,2684.88,4.41
23-12-2024,WH-DON-02,Night,915,796,20,150.7,3.136,2496.26,5.28
23-12-2024,WH-DON-02,Twilight,947,926,20,119.2,3.33,3083.58,7.77
23-12-2024,WH-LEE-01,Day,880,853,31,234.6,2.781,2372.19,3.64
23-12-2024,WH-LEE-01,Night,938,877,18,143.3,3.696,3241.39,6.12
23-12-2024,WH-LEE-01,Twilight,890,868,24,135.9,2.956,2565.81,6.39
24-12-2024,WH-DON-01,Day,1188,1140,41,309.7,3.114,3549.96,3.68
24-12-2024,WH-DON-01,Night,1262,1189,15,117.4,3.114,3702.55,10.13
24-12-2024,WH-DON-01,Twilight,1279,1333,14,80.6,3.453,4602.85,16.54
24-12-2024,WH-DON-02,Day,907,927,37,285,2.97,2753.19,3.25
24-12-2024,WH-DON-02,Night,897,924,15,111.5,2.496,2306.3,8.29
24-12-2024,WH-DON-02,Twilight,811,731,19,108.6,2.642,1931.3,6.73
24-12-2024,WH-LEE-01,Day,819,675,27,206.3,2.1,1417.5,3.27
24-12-2024,WH-LEE-01,Night,952,934,16,123.2,2.998,2800.13,7.58
24-12-2024,WH-LEE-01,Twilight,776,749,22,129.6,3.392,2540.61,5.78
25-12-2024,WH-DON-01,Day,1272,1196,46,363.7,2.193,2622.83,3.29
25-12-2024,WH-DON-01,Night,1194,1145,16,121.6,2.415,2765.18,9.42
25-12-2024,WH-DON-01,Twilight,1096,1038,23,134.2,2.494,2588.77,7.73
25-12-2024,WH-DON-02,Day,762,743,45,348.1,3.082,2289.93,2.13
25-12-2024,WH-DON-02,Night,767,750,14,108.4,2.074,1555.5,6.92
25-12-2024,WH-DON-02,Twilight,894,868,14,78.2,2.367,2054.56,11.1
25-12-2024,WH-LEE-01,Day,1009,1032,26,207.2,2.559,2640.89,4.98
25-12-2024,WH-LEE-01,Night,897,951,28,211.8,3.549,3375.1,4.49
25-12-2024,WH-LEE-01,Twilight,929,803,21,122.9,3.031,2433.89,6.53
26-12-2024,WH-DON-01,Day,1120,1107,43,324.7,3.427,3793.69,3.41
26-12-2024,WH-DON-01,Night,1289,1248,29,229.9,2.399,2993.95,5.43
26-12-2024,WH-DON-01,Twilight,1196,1132,28,167.7,3.278,3710.7,6.75
26-12-2024,WH-DON-02,Day,843,864,25,187.6,3.445,2976.48,4.61
26-12-2024,WH-DON-02,Night,984,877,20,153,3.735,3275.59,5.73
26-12-2024,WH-DON-02,Twilight,896,873,21,117,2.569,2242.74,7.46
26-12-2024,WH-LEE-01,Day,833,895,46,364.1,2.586,2314.47,2.46
26-12-2024,WH-LEE-01,Night,911,857,20,158.9,3.69,3162.33,5.39
26-12-2024,WH-LEE-01,Twilight,940,832,26,147.7,3.49,2903.68,5.63
27-12-2024,WH-DON-01,Day,1167,1184,30,237.4,2.396,2836.86,4.99
27-12-2024,WH-DON-01,Night,1302,1134,29,217.7,3.637,4124.36,5.21
27-12-2024,WH-DON-01,Twilight,1083,1019,30,167.8,2.652,2702.39,6.07
27-12-2024,WH-DON-02,Day,861,850,43,319.2,2.733,2323.05,2.66
27-12-2024,WH-DON-02,Night,886,933,16,123.4,2.409,2247.6,7.56
27-12-2024,WH-DON-02,Twilight,886,832,15,85.5,3.388,2818.82,9.73
27-12-2024,WH-LEE-01,Day,855,839,40,313.9,2.787,2338.29,2.67
27-12-2024,WH-LEE-01,Night,897,801,28,212.4,3.767,3017.37,3.77
27-12-2024,WH-LEE-01,Twilight,1034,993,29,174,2.796,2776.43,5.71
28-12-2024,WH-DON-01,Day,1229,1200,37,287,2.586,3103.2,4.18
28-12-2024,WH-DON-01,Night,1302,1321,23,173.9,2.614,3453.09,7.6
28-12-2024,WH-DON-02,Day,887,901,28,211.3,2.968,2674.17,4.26
28-12-2024,WH-DON-02,Night,770,685,29,221.3,2.328,1594.68,3.1
28-12-2024,WH-LEE-01,Day,818,712,33,245.1,2.542,1809.9,2.9
28-12-2024,WH-LEE-01,Night,893,897,16,126.6,2.228,1998.52,7.09
30-12-2024,WH-DON-01,Day,1171,1145,25,188.7,2.763,3163.63,6.07
30-12-2024,WH-DON-01,Night,1230,1280,20,155.5,2.313,2960.64,8.23
30-12-2024,WH-DON-01,Twilight,1224,1152,29,167.2,3.545,4083.84,6.89
30-12-2024,WH-DON-02,Day,905,887,39,298.5,2.801,2484.49,2.97
30-12-2024,WH-DON-02,Night,845,845,27,201.9,2.528,2136.16,4.19
30-12-2024,WH-DON-02,Twilight,831,782,18,102.4,3.451,2698.68,7.64
30-12-2024,WH-LEE-01,Day,921,868,25,188.4,2.355,2044.14,4.61
30-12-2024,WH-LEE-01,Night,743,682,27,213.5,2.93,1998.26,3.19
30-12-2024,WH-LEE-01,Twilight,978,976,19,108.4,3.807,3715.63,9
31-12-2024,WH-DON-01,Day,1222,1145,40,308,3.567,4084.22,3.72
31-12-2024,WH-DON-01,Night,1221,1228,23,176.9,3.287,4036.44,6.94
31-12-2024,WH-DON-01,Twilight,1169,1236,24,139.2,2.178,2692.01,8.88
