date,warehouse_id,shift,orders_received,orders_fulfilled,fulfillment_rate,pick_accuracy,units_per_hour,dock_to_stock_hrs,sla_met
09-11-2024,WH-DON-01,Day,481,458,0.9529,0.9934,105.1,2.97,1
09-11-2024,WH-DON-01,Night,455,442,0.9724,0.9868,103.5,4.01,1
09-11-2024,WH-DON-02,Day,344,328,0.9552,0.9934,107.8,1.52,1
09-11-2024,WH-DON-02,Night,400,397,0.9944,0.9921,94.7,2.75,1
09-11-2024,WH-LEE-01,Day,344,321,0.9335,0.9836,109.4,3.86,0
09-11-2024,WH-LEE-01,Night,357,344,0.9651,0.9805,84.5,3.69,1
11-11-2024,WH-DON-01,Day,484,474,0.9797,0.9831,69,3.27,1
11-11-2024,WH-DON-01,Night,549,500,0.9116,0.9773,80.1,2.13,0
11-11-2024,WH-DON-01,Twilight,495,459,0.9289,0.9899,83.4,2.85,0
11-11-2024,WH-DON-02,Day,338,324,0.9588,0.9809,109.4,4.32,1
11-11-2024,WH-DON-02,Night,319,294,0.923,0.9926,70.7,1.85,0
11-11-2024,WH-DON-02,Twilight,404,396,0.9818,0.9928,93.4,4.64,1
11-11-2024,WH-LEE-01,Day,370,346,0.9378,0.9798,78.8,1.95,0
11-11-2024,WH-LEE-01,Night,353,329,0.933,0.9972,71.2,2.48,0
11-11-2024,WH-LEE-01,Twilight,394,363,0.9217,0.9962,88.7,4.2,0
12-11-2024,WH-DON-01,Day,470,457,0.9732,0.9917,85.9,2.81,1
12-11-2024,WH-DON-01,Night,516,487,0.9439,0.9768,78.2,4.13,0
12-11-2024,WH-DON-01,Twilight,509,502,0.9876,0.9913,73.7,3.92,1
12-11-2024,WH-DON-02,Day,374,344,0.9202,0.9847,96.4,3.9,0
12-11-2024,WH-DON-02,Night,356,353,0.9937,0.9934,77.3,2.12,1
12-11-2024,WH-DON-02,Twilight,382,351,0.9195,0.9838,68.3,4.09,0
12-11-2024,WH-LEE-01,Day,316,297,0.9401,0.9975,107.3,2.76,0
12-11-2024,WH-LEE-01,Night,398,390,0.9821,0.9794,104.6,1.5,1
12-11-2024,WH-LEE-01,Twilight,345,327,0.9501,0.9976,80.9,3.53,1
13-11-2024,WH-DON-01,Day,470,440,0.9375,0.9749,79.7,3.23,0
13-11-2024,WH-DON-01,Night,505,489,0.9691,0.9923,64.5,4.09,1
13-11-2024,WH-DON-01,Twilight,506,497,0.9836,0.9895,85.5,2.69,1
13-11-2024,WH-DON-02,Day,374,370,0.9896,0.998,102.9,4.12,1
13-11-2024,WH-DON-02,Night,379,350,0.9254,0.9956,66.6,1.78,0
13-11-2024,WH-DON-02,Twilight,338,325,0.9632,0.9965,80.5,2.36,1
13-11-2024,WH-LEE-01,Day,364,355,0.9766,0.9803,109.8,1.32,1
13-11-2024,WH-LEE-01,Night,410,374,0.914,0.9816,87.5,3.09,0
13-11-2024,WH-LEE-01,Twilight,316,291,0.9234,0.9714,110.2,1.53,0
14-11-2024,WH-DON-01,Day,508,482,0.9504,0.9985,108.2,3.13,1
14-11-2024,WH-DON-01,Night,492,453,0.9214,0.9879,89.1,2.32,0
14-11-2024,WH-DON-01,Twilight,429,395,0.9209,0.9894,85.2,3.41,0
14-11-2024,WH-DON-02,Day,376,365,0.9709,0.9844,103.2,4.27,1
14-11-2024,WH-DON-02,Night,371,341,0.921,0.9974,71.5,1.5,0
14-11-2024,WH-DON-02,Twilight,384,352,0.9181,0.9823,109.7,1.58,0
14-11-2024,WH-LEE-01,Day,367,354,0.966,0.9802,113.8,3.61,1
14-11-2024,WH-LEE-01,Night,383,365,0.9542,0.9872,99.7,3.94,1
14-11-2024,WH-LEE-01,Twilight,385,371,0.9662,0.9872,111.9,1.32,1
15-11-2024,WH-DON-01,Day,516,509,0.987,0.9818,70.3,1.91,1
15-11-2024,WH-DON-01,Night,500,456,0.9129,0.9933,68.8,2.36,0
15-11-2024,WH-DON-01,Twilight,508,486,0.9586,0.9845,84.2,3.46,1
15-11-2024,WH-DON-02,Day,380,360,0.9484,0.977,97.2,3.17,0
15-11-2024,WH-DON-02,Night,328,301,0.92,0.9788,94.7,4.53,0
15-11-2024,WH-DON-02,Twilight,331,308,0.9317,0.9936,90.9,3.18,0
15-11-2024,WH-LEE-01,Day,418,403,0.9664,0.9897,84.1,3.07,1
15-11-2024,WH-LEE-01,Night,390,376,0.9646,0.998,67.3,2.02,1
15-11-2024,WH-LEE-01,Twilight,375,355,0.9489,0.9741,93.9,2.26,0
16-11-2024,WH-DON-01,Day,511,483,0.9471,0.9986,71.9,4.32,0
16-11-2024,WH-DON-01,Night,475,452,0.9529,0.9821,102.1,4.79,1
16-11-2024,WH-DON-02,Day,383,355,0.9289,0.9715,102.5,2.47,0
16-11-2024,WH-DON-02,Night,418,401,0.9611,0.9752,98.7,3.09,1
16-11-2024,WH-LEE-01,Day,373,346,0.9296,0.9975,93,2.55,0
16-11-2024,WH-LEE-01,Night,337,309,0.9185,0.9756,89,3.43,0
18-11-2024,WH-DON-01,Day,521,480,0.9229,0.9974,96.7,4.29,0
18-11-2024,WH-DON-01,Night,451,421,0.9337,0.9979,102.5,2.27,0
18-11-2024,WH-DON-01,Twilight,558,550,0.986,0.9841,74.4,4.58,1
18-11-2024,WH-DON-02,Day,317,288,0.91,0.978,94.1,2.32,0
18-11-2024,WH-DON-02,Night,400,396,0.9915,0.9727,79.4,1.72,1
18-11-2024,WH-DON-02,Twilight,345,338,0.9799,0.9924,105.9,4.62,1
18-11-2024,WH-LEE-01,Day,366,353,0.9649,0.9819,77.1,4.2,1
18-11-2024,WH-LEE-01,Night,416,381,0.916,0.998,73.7,4.41,0
18-11-2024,WH-LEE-01,Twilight,399,395,0.9903,0.9753,88.8,3.62,1
19-11-2024,WH-DON-01,Day,527,513,0.9746,0.9713,73.5,2.32,1
19-11-2024,WH-DON-01,Night,527,500,0.95,0.9895,74.7,1.65,1
19-11-2024,WH-DON-01,Twilight,518,504,0.9731,0.9837,71.3,4.72,1
19-11-2024,WH-DON-02,Day,387,361,0.9331,0.9987,85.9,4.41,0
19-11-2024,WH-DON-02,Night,349,320,0.9196,0.9841,86.9,4.35,0
19-11-2024,WH-DON-02,Twilight,345,336,0.9745,0.9773,72.8,4.79,1
19-11-2024,WH-LEE-01,Day,314,301,0.9613,0.9878,85,4.33,1
19-11-2024,WH-LEE-01,Night,335,332,0.9919,0.9828,89.2,4.31,1
19-11-2024,WH-LEE-01,Twilight,315,294,0.9338,0.9913,81,2.11,0
20-11-2024,WH-DON-01,Day,462,453,0.9811,0.9985,71.9,1.56,1
20-11-2024,WH-DON-01,Night,491,480,0.9785,0.9778,83.1,3.33,1
20-11-2024,WH-DON-01,Twilight,486,474,0.9764,0.9908,94.4,4.21,1
20-11-2024,WH-DON-02,Day,352,331,0.9419,0.9855,111.5,2.58,0
20-11-2024,WH-DON-02,Night,332,324,0.9775,0.9977,86.5,1.62,1
20-11-2024,WH-DON-02,Twilight,340,331,0.9749,0.9811,99.6,4.45,1
20-11-2024,WH-LEE-01,Day,337,327,0.9733,0.9807,105,4.27,1
20-11-2024,WH-LEE-01,Night,378,362,0.9587,0.9856,102.1,4.13,1
20-11-2024,WH-LEE-01,Twilight,328,317,0.9669,0.9717,94.6,1.29,1
21-11-2024,WH-DON-01,Day,456,451,0.9904,0.9738,111.3,4.09,1
21-11-2024,WH-DON-01,Night,485,451,0.9315,0.9939,76.6,4.7,0
21-11-2024,WH-DON-01,Twilight,435,405,0.9311,0.9835,70.2,2.85,0
21-11-2024,WH-DON-02,Day,387,378,0.9775,0.9769,104.2,3.17,1
21-11-2024,WH-DON-02,Night,362,339,0.9374,0.9822,76.8,4.14,0
21-11-2024,WH-DON-02,Twilight,397,372,0.9384,0.9883,102.8,4.21,0
21-11-2024,WH-LEE-01,Day,315,292,0.9293,0.9942,72.8,3.8,0
21-11-2024,WH-LEE-01,Night,347,330,0.9523,0.9762,78.2,2.15,1
21-11-2024,WH-LEE-01,Twilight,344,333,0.9701,0.9808,105.9,4.42,1
22-11-2024,WH-DON-01,Day,495,464,0.9374,0.9741,95.3,4.47,0
22-11-2024,WH-DON-01,Night,417,404,0.9695,0.9867,94.2,3.14,1
22-11-2024,WH-DON-01,Twilight,456,422,0.9269,0.9735,96.1,4.36,0
22-11-2024,WH-DON-02,Day,391,369,0.9444,0.9784,101.6,3.12,0
22-11-2024,WH-DON-02,Night,310,284,0.9188,0.9978,96.7,4.39,0
22-11-2024,WH-DON-02,Twilight,405,378,0.935,0.987,71.9,4.8,0
22-11-2024,WH-LEE-01,Day,356,340,0.9566,0.9897,80.9,2.98,1
22-11-2024,WH-LEE-01,Night,367,359,0.9808,0.9985,72.4,2.01,1
22-11-2024,WH-LEE-01,Twilight,351,319,0.9111,0.9778,69,3.4,0
23-11-2024,WH-DON-01,Day,476,467,0.9812,0.9826,93.9,3.25,1
23-11-2024,WH-DON-01,Night,443,425,0.9594,0.9886,99.9,4.72,1
23-11-2024,WH-DON-02,Day,394,383,0.9735,0.9908,114.2,4.09,1
23-11-2024,WH-DON-02,Night,361,356,0.9865,0.9972,75.6,2.49,1
23-11-2024,WH-LEE-01,Day,392,388,0.9914,0.9748,108.4,4.75,1
23-11-2024,WH-LEE-01,Night,364,335,0.9209,0.9985,95.4,3.03,0
25-11-2024,WH-DON-01,Day,530,503,0.9504,0.9798,105.9,3.37,1
25-11-2024,WH-DON-01,Night,484,466,0.9648,0.9865,104,2.88,1
25-11-2024,WH-DON-01,Twilight,446,427,0.9588,0.9725,97.1,2.99,1
25-11-2024,WH-DON-02,Day,295,272,0.9246,0.9867,94.3,1.41,0
25-11-2024,WH-DON-02,Night,393,369,0.9395,0.9953,68.2,3.66,0
25-11-2024,WH-DON-02,Twilight,408,391,0.9584,0.9975,102.2,3.77,1
25-11-2024,WH-LEE-01,Day,383,364,0.9517,0.9907,112.3,4.75,1
25-11-2024,WH-LEE-01,Night,371,354,0.9558,0.9899,76,3.25,1
25-11-2024,WH-LEE-01,Twilight,396,389,0.9845,0.9975,74.8,3.14,1
26-11-2024,WH-DON-01,Day,482,438,0.9106,0.9881,101.5,2.49,0
26-11-2024,WH-DON-01,Night,469,431,0.9202,0.9984,88.1,3.11,0
26-11-2024,WH-DON-01,Twilight,487,453,0.9311,0.9878,103.7,1.85,0
26-11-2024,WH-DON-02,Day,315,291,0.9254,0.9892,91.3,1.63,0
26-11-2024,WH-DON-02,Night,425,407,0.9588,0.9976,78.5,2.67,1
26-11-2024,WH-DON-02,Twilight,402,389,0.9692,0.9749,84.1,1.55,1
26-11-2024,WH-LEE-01,Day,335,329,0.9847,0.985,76.7,2.65,1
26-11-2024,WH-LEE-01,Night,401,372,0.9293,0.9986,89,2.42,0
26-11-2024,WH-LEE-01,Twilight,364,331,0.9117,0.988,114.2,1.41,0
27-11-2024,WH-DON-01,Day,456,429,0.9417,0.9757,113.3,3.1,0
27-11-2024,WH-DON-01,Night,523,477,0.9124,0.9963,86,4.29,0
27-11-2024,WH-DON-01,Twilight,494,489,0.9912,0.9763,97.2,1.85,1
27-11-2024,WH-DON-02,Day,369,363,0.9841,0.9966,96.2,3.27,1
27-11-2024,WH-DON-02,Night,391,385,0.9858,0.9908,99.5,1.84,1
27-11-2024,WH-DON-02,Twilight,397,362,0.9126,0.9721,93.3,4.65,0
27-11-2024,WH-LEE-01,Day,408,403,0.99,0.9936,82.6,2.25,1
27-11-2024,WH-LEE-01,Night,353,336,0.9541,0.9962,83.2,3.37,1
27-11-2024,WH-LEE-01,Twilight,379,377,0.9948,0.9968,112.1,4.54,1
28-11-2024,WH-DON-01,Day,465,440,0.9481,0.9743,94.1,2.42,0
28-11-2024,WH-DON-01,Night,484,455,0.9411,0.9777,96.8,1.88,0
28-11-2024,WH-DON-01,Twilight,470,464,0.9879,0.9968,106.1,4.47,1
28-11-2024,WH-DON-02,Day,380,368,0.9701,0.9945,72.6,3.07,1
28-11-2024,WH-DON-02,Night,350,334,0.9548,0.9871,84.6,2.62,1
28-11-2024,WH-DON-02,Twilight,341,326,0.9564,0.9766,83.1,2.81,1
28-11-2024,WH-LEE-01,Day,387,366,0.9462,0.9832,71.9,1.29,0
28-11-2024,WH-LEE-01,Night,432,396,0.9189,0.9867,88,2.3,0
28-11-2024,WH-LEE-01,Twilight,415,404,0.9755,0.9906,92.8,1.35,1
29-11-2024,WH-DON-01,Day,491,486,0.9905,0.9796,95.6,4.44,1
29-11-2024,WH-DON-01,Night,452,439,0.9728,0.986,63.9,2.29,1
29-11-2024,WH-DON-01,Twilight,482,446,0.926,0.998,70.5,4.17,0
29-11-2024,WH-DON-02,Day,398,379,0.9545,0.976,85.4,3.72,1
29-11-2024,WH-DON-02,Night,329,324,0.9874,0.9738,102.5,4.41,1
29-11-2024,WH-DON-02,Twilight,361,334,0.9273,0.9768,98.1,1.26,0
29-11-2024,WH-LEE-01,Day,352,347,0.9884,0.9768,100.4,4.53,1
29-11-2024,WH-LEE-01,Night,386,377,0.9792,0.9943,104,4.75,1
29-11-2024,WH-LEE-01,Twilight,364,356,0.9803,0.9814,107.4,1.36,1
30-11-2024,WH-DON-01,Day,507,490,0.9668,0.9957,87.9,3.25,1
30-11-2024,WH-DON-01,Night,511,502,0.9834,0.9885,70.6,4.36,1
30-11-2024,WH-DON-02,Day,362,350,0.9687,0.9826,87.4,2.2,1
30-11-2024,WH-DON-02,Night,340,335,0.9866,0.9939,82.8,3.36,1
30-11-2024,WH-LEE-01,Day,343,332,0.9692,0.9836,99.2,2,1
30-11-2024,WH-LEE-01,Night,342,329,0.9642,0.9742,100.5,2.96,1
02-12-2024,WH-DON-01,Day,577,571,0.9902,0.9782,100,4.55,1
02-12-2024,WH-DON-01,Night,591,557,0.9438,0.986,74.1,3.25,0
02-12-2024,WH-DON-01,Twilight,578,566,0.9799,0.9958,112.7,3.2,1
02-12-2024,WH-DON-02,Day,428,407,0.9523,0.9746,114.8,2.89,1
02-12-2024,WH-DON-02,Night,435,426,0.9808,0.9762,94.5,4.1,1
02-12-2024,WH-DON-02,Twilight,432,401,0.9305,0.9882,88.6,1.71,0
02-12-2024,WH-LEE-01,Day,411,406,0.9894,0.9925,76.9,1.96,1
02-12-2024,WH-LEE-01,Night,413,386,0.937,0.9869,102.5,2.43,0
02-12-2024,WH-LEE-01,Twilight,482,452,0.9398,0.9766,98.3,2.61,0
03-12-2024,WH-DON-01,Day,546,503,0.923,0.9792,71,1.86,0
03-12-2024,WH-DON-01,Night,582,551,0.9473,0.9954,64.8,2.08,0
03-12-2024,WH-DON-01,Twilight,608,580,0.9549,0.9866,74.7,4.67,1
03-12-2024,WH-DON-02,Day,461,435,0.9448,0.986,97.1,1.81,0
03-12-2024,WH-DON-02,Night,434,429,0.9893,0.9814,68,1.57,1
03-12-2024,WH-DON-02,Twilight,421,403,0.9578,0.9938,104.1,1.63,1
03-12-2024,WH-LEE-01,Day,447,415,0.9291,0.9886,94.5,1.47,0
03-12-2024,WH-LEE-01,Night,379,375,0.9897,0.9891,74,3.42,1
03-12-2024,WH-LEE-01,Twilight,365,346,0.9482,0.9919,100.1,3.41,0
04-12-2024,WH-DON-01,Day,516,489,0.9487,0.9967,75.2,3.13,0
04-12-2024,WH-DON-01,Night,640,601,0.9406,0.975,89.1,1.83,0
04-12-2024,WH-DON-01,Twilight,677,666,0.985,0.9813,69,4.1,1
04-12-2024,WH-DON-02,Day,395,364,0.9222,0.9839,101.4,3.15,0
04-12-2024,WH-DON-02,Night,422,414,0.9814,0.9809,102.2,2.72,1
04-12-2024,WH-DON-02,Twilight,448,423,0.9455,0.9915,88.9,2.6,0
04-12-2024,WH-LEE-01,Day,401,378,0.9439,0.9913,77.7,1.98,0
04-12-2024,WH-LEE-01,Night,438,405,0.9262,0.9764,99.2,3.57,0
04-12-2024,WH-LEE-01,Twilight,371,354,0.9566,0.9924,87.2,3.52,1
05-12-2024,WH-DON-01,Day,523,485,0.9281,0.975,73.1,3.55,0
05-12-2024,WH-DON-01,Night,549,535,0.9758,0.9885,64.1,1.98,1
05-12-2024,WH-DON-01,Twilight,620,593,0.9569,0.9754,86.1,3.06,1
05-12-2024,WH-DON-02,Day,432,418,0.969,0.9818,99.3,2.18,1
05-12-2024,WH-DON-02,Night,447,435,0.9734,0.9868,68.5,2.65,1
05-12-2024,WH-DON-02,Twilight,422,398,0.945,0.9841,108.8,1.67,0
05-12-2024,WH-LEE-01,Day,398,393,0.9892,0.9799,111.9,3.4,1
05-12-2024,WH-LEE-01,Night,412,398,0.9675,0.993,65.5,1.23,1
05-12-2024,WH-LEE-01,Twilight,357,351,0.9833,0.9725,108.1,2.33,1
06-12-2024,WH-DON-01,Day,583,537,0.9228,0.977,107.5,2.51,0
06-12-2024,WH-DON-01,Night,555,547,0.9873,0.9873,97.3,2.91,1
06-12-2024,WH-DON-01,Twilight,559,513,0.9186,0.9867,110.3,1.75,0
06-12-2024,WH-DON-02,Day,394,372,0.9453,0.9859,97.1,1.77,0
06-12-2024,WH-DON-02,Night,386,383,0.9936,0.9903,100.5,4.71,1
06-12-2024,WH-DON-02,Twilight,407,393,0.9664,0.9751,88.9,3.92,1
06-12-2024,WH-LEE-01,Day,437,411,0.9422,0.9758,68.9,3.68,0
06-12-2024,WH-LEE-01,Night,440,430,0.9795,0.9971,86.9,1.85,1
06-12-2024,WH-LEE-01,Twilight,481,476,0.9905,0.9869,109.6,4.76,1
07-12-2024,WH-DON-01,Day,517,509,0.9854,0.9729,74.3,2.28,1
07-12-2024,WH-DON-01,Night,553,549,0.9944,0.9931,90.5,4.66,1
07-12-2024,WH-DON-02,Day,429,402,0.9373,0.9909,112.6,1.5,0
07-12-2024,WH-DON-02,Night,375,341,0.9114,0.9959,79.7,1.81,0
07-12-2024,WH-LEE-01,Day,386,379,0.9824,0.9764,81.2,3.07,1
07-12-2024,WH-LEE-01,Night,448,442,0.987,0.9725,72.1,2.3,1
09-12-2024,WH-DON-01,Day,549,520,0.9482,0.9831,69.9,3.9,0
09-12-2024,WH-DON-01,Night,569,521,0.9168,0.9864,67.5,4.72,0
09-12-2024,WH-DON-01,Twilight,533,513,0.9631,0.9916,68.9,2.57,1
09-12-2024,WH-DON-02,Day,442,403,0.9131,0.9898,100.8,2.41,0
09-12-2024,WH-DON-02,Night,401,392,0.9783,0.9949,95.4,2.67,1
09-12-2024,WH-DON-02,Twilight,379,368,0.9711,0.9865,91,2.16,1
09-12-2024,WH-LEE-01,Day,478,472,0.9876,0.9967,72,3.6,1
09-12-2024,WH-LEE-01,Night,403,370,0.9196,0.9937,96.4,1.59,0
09-12-2024,WH-LEE-01,Twilight,450,412,0.9163,0.9815,75.2,4.09,0
10-12-2024,WH-DON-01,Day,577,525,0.9108,0.9714,105.9,4.33,0
10-12-2024,WH-DON-01,Night,508,488,0.9625,0.9754,88.7,4.34,1
10-12-2024,WH-DON-01,Twilight,507,495,0.9768,0.974,73.7,3.73,1
10-12-2024,WH-DON-02,Day,433,401,0.927,0.9919,71.8,1.53,0
10-12-2024,WH-DON-02,Night,421,411,0.9773,0.9775,64,1.49,1
10-12-2024,WH-DON-02,Twilight,417,390,0.9372,0.9858,90.4,1.91,0
10-12-2024,WH-LEE-01,Day,459,424,0.9258,0.9791,99.8,4.31,0
10-12-2024,WH-LEE-01,Night,415,379,0.9152,0.9762,62.2,1.83,0
10-12-2024,WH-LEE-01,Twilight,423,404,0.9561,0.9982,100.9,3.73,1
11-12-2024,WH-DON-01,Day,582,533,0.9164,0.9762,83.1,4.77,0
11-12-2024,WH-DON-01,Night,589,565,0.9603,0.9878,83.5,2.23,1
11-12-2024,WH-DON-01,Twilight,603,570,0.9463,0.9941,102.6,3.11,0
11-12-2024,WH-DON-02,Day,374,348,0.9314,0.9921,71,1.43,0
11-12-2024,WH-DON-02,Night,353,331,0.9393,0.9915,88.4,4.14,0
11-12-2024,WH-DON-02,Twilight,463,449,0.9709,0.9713,103,1.52,1
11-12-2024,WH-LEE-01,Day,443,425,0.96,0.9967,85,3.65,1
11-12-2024,WH-LEE-01,Night,413,385,0.9323,0.9945,81.2,3.87,0
11-12-2024,WH-LEE-01,Twilight,408,387,0.9508,0.985,103.9,2.33,1
12-12-2024,WH-DON-01,Day,586,562,0.9599,0.9722,84.6,2.87,1
12-12-2024,WH-DON-01,Night,566,537,0.9492,0.9969,98.1,4.7,0
12-12-2024,WH-DON-01,Twilight,504,478,0.9484,0.975,103.3,2.71,0
12-12-2024,WH-DON-02,Day,433,394,0.9121,0.9749,82.9,4.76,0
12-12-2024,WH-DON-02,Night,398,362,0.9112,0.9932,90.2,1.82,0
12-12-2024,WH-DON-02,Twilight,396,380,0.9604,0.9761,72.5,2.61,1
12-12-2024,WH-LEE-01,Day,434,395,0.9118,0.982,82.3,4.64,0
12-12-2024,WH-LEE-01,Night,440,420,0.9567,0.9774,82.7,3.81,1
12-12-2024,WH-LEE-01,Twilight,352,325,0.9236,0.9981,70.8,4.66,0
13-12-2024,WH-DON-01,Day,596,545,0.9157,0.9801,90.4,2.24,0
13-12-2024,WH-DON-01,Night,573,560,0.9783,0.9827,62.4,2.31,1
13-12-2024,WH-DON-01,Twilight,638,589,0.9235,0.9887,100.2,2.74,0
13-12-2024,WH-DON-02,Day,429,400,0.934,0.9913,105.9,4.31,0
13-12-2024,WH-DON-02,Night,429,403,0.9414,0.9982,64.6,2.81,0
13-12-2024,WH-DON-02,Twilight,400,375,0.9377,0.9775,109,2.33,0
13-12-2024,WH-LEE-01,Day,428,422,0.9878,0.9982,105,3.2,1
13-12-2024,WH-LEE-01,Night,394,365,0.9265,0.9746,75.6,3.48,0
13-12-2024,WH-LEE-01,Twilight,405,401,0.9925,0.9774,95.9,2.05,1
14-12-2024,WH-DON-01,Day,581,551,0.9499,0.9715,92,1.54,0
14-12-2024,WH-DON-01,Night,535,520,0.9738,0.9885,65.4,2.97,1
14-12-2024,WH-DON-02,Day,368,364,0.9915,0.9784,89.1,4,1
14-12-2024,WH-DON-02,Night,380,371,0.9773,0.9787,68,4.25,1
14-12-2024,WH-LEE-01,Day,439,423,0.9638,0.9802,106.8,2.94,1
14-12-2024,WH-LEE-01,Night,426,392,0.9224,0.9786,75.6,4.75,0
16-12-2024,WH-DON-01,Day,537,526,0.9801,0.9891,113,3.35,1
16-12-2024,WH-DON-01,Night,544,500,0.9202,0.9915,93.3,1.9,0
16-12-2024,WH-DON-01,Twilight,574,560,0.9772,0.9828,106.5,1.24,1
16-12-2024,WH-DON-02,Day,395,368,0.9322,0.975,69.2,3.55,0
16-12-2024,WH-DON-02,Night,419,397,0.9495,0.9965,68.2,3.45,0
16-12-2024,WH-DON-02,Twilight,406,388,0.9572,0.9876,103.6,1.59,1
16-12-2024,WH-LEE-01,Day,414,401,0.97,0.9837,75.7,1.66,1
16-12-2024,WH-LEE-01,Night,442,438,0.9913,0.9745,99,3.19,1
16-12-2024,WH-LEE-01,Twilight,400,388,0.9712,0.9864,97.6,3.53,1
17-12-2024,WH-DON-01,Day,586,552,0.9436,0.9801,107.3,1.32,0
17-12-2024,WH-DON-01,Night,559,535,0.9583,0.9957,64.3,3.78,1
17-12-2024,WH-DON-01,Twilight,604,556,0.9212,0.9728,71.2,1.75,0
17-12-2024,WH-DON-02,Day,348,323,0.93,0.9921,113.7,2.42,0
17-12-2024,WH-DON-02,Night,408,385,0.9451,0.992,82.9,3.16,0
17-12-2024,WH-DON-02,Twilight,376,354,0.9437,0.9753,106.7,4.13,0
17-12-2024,WH-LEE-01,Day,411,389,0.9481,0.9742,110.8,2.14,0
17-12-2024,WH-LEE-01,Night,421,403,0.9574,0.9725,97.9,2.01,1
17-12-2024,WH-LEE-01,Twilight,461,421,0.9136,0.9771,78.9,1.75,0
18-12-2024,WH-DON-01,Day,591,554,0.9375,0.9922,99.5,1.27,0
18-12-2024,WH-DON-01,Night,541,527,0.9751,0.9848,90.5,3.71,1
18-12-2024,WH-DON-01,Twilight,558,535,0.9601,0.9768,95.4,1.23,1
18-12-2024,WH-DON-02,Day,415,402,0.9697,0.9873,85.3,4.43,1
18-12-2024,WH-DON-02,Night,429,409,0.9556,0.9966,93.7,2.21,1
18-12-2024,WH-DON-02,Twilight,436,417,0.9573,0.9853,75.5,1.93,1
18-12-2024,WH-LEE-01,Day,397,372,0.9378,0.9783,73.6,2.23,0
18-12-2024,WH-LEE-01,Night,401,365,0.9124,0.9879,89.7,3.04,0
18-12-2024,WH-LEE-01,Twilight,402,367,0.9135,0.9935,102.9,4.35,0
19-12-2024,WH-DON-01,Day,577,534,0.927,0.987,103.1,4.2,0
19-12-2024,WH-DON-01,Night,538,526,0.9795,0.9811,64.2,3.45,1
19-12-2024,WH-DON-01,Twilight,511,489,0.9582,0.9958,79.9,3.04,1
19-12-2024,WH-DON-02,Day,410,379,0.9254,0.9804,91.5,3.79,0
19-12-2024,WH-DON-02,Night,437,424,0.9712,0.9838,78.6,3.91,1
19-12-2024,WH-DON-02,Twilight,448,430,0.9607,0.9933,99.4,4.58,1
19-12-2024,WH-LEE-01,Day,402,368,0.9166,0.974,68,1.31,0
19-12-2024,WH-LEE-01,Night,422,393,0.9333,0.971,80.9,3.82,0
19-12-2024,WH-LEE-01,Twilight,419,415,0.9917,0.9737,85.3,3.52,1
20-12-2024,WH-DON-01,Day,615,579,0.9417,0.9788,98.7,2.27,0
20-12-2024,WH-DON-01,Night,558,509,0.913,0.9744,67.9,2.84,0
20-12-2024,WH-DON-01,Twilight,645,637,0.9877,0.9744,97.9,4.63,1
20-12-2024,WH-DON-02,Day,383,374,0.9774,0.9956,111.8,1.83,1
20-12-2024,WH-DON-02,Night,455,431,0.9487,0.9958,91.6,2.18,0
20-12-2024,WH-DON-02,Twilight,449,409,0.9119,0.9868,71,3.69,0
20-12-2024,WH-LEE-01,Day,425,400,0.9421,0.972,88.3,2.88,0
20-12-2024,WH-LEE-01,Night,447,413,0.9249,0.9714,100.3,3.56,0
20-12-2024,WH-LEE-01,Twilight,477,462,0.9703,0.9911,77.5,2.16,1
21-12-2024,WH-DON-01,Day,551,532,0.9671,0.998,76.8,3.68,1
21-12-2024,WH-DON-01,Night,603,550,0.9138,0.9868,98.5,3.21,0
21-12-2024,WH-DON-02,Day,326,316,0.9698,0.9932,101.6,3.87,1
21-12-2024,WH-DON-02,Night,415,390,0.9412,0.994,85.2,2.54,0
21-12-2024,WH-LEE-01,Day,431,425,0.9867,0.9913,93.4,2.35,1
21-12-2024,WH-LEE-01,Night,398,381,0.9593,0.9814,103.9,3.96,1
23-12-2024,WH-DON-01,Day,543,500,0.9225,0.9898,109.8,3.63,0
23-12-2024,WH-DON-01,Night,502,460,0.9173,0.9781,67.8,4.53,0
23-12-2024,WH-DON-01,Twilight,608,586,0.9649,0.9836,93.3,3.65,1
23-12-2024,WH-DON-02,Day,439,433,0.9881,0.9985,74.8,2.43,1
23-12-2024,WH-DON-02,Night,400,385,0.9638,0.9919,98.3,3.27,1
23-12-2024,WH-DON-02,Twilight,471,461,0.9801,0.9821,106.7,4.37,1
23-12-2024,WH-LEE-01,Day,410,407,0.9942,0.9862,92.4,3.27,1
23-12-2024,WH-LEE-01,Night,417,412,0.9901,0.9917,91.1,4.04,1
23-12-2024,WH-LEE-01,Twilight,456,433,0.9516,0.9801,107.3,2.54,1
24-12-2024,WH-DON-01,Day,600,587,0.9796,0.9771,84.5,2.67,1
24-12-2024,WH-DON-01,Night,552,537,0.9739,0.974,89.3,2.83,1
24-12-2024,WH-DON-01,Twilight,599,554,0.926,0.971,105.3,3.02,0
24-12-2024,WH-DON-02,Day,363,333,0.9192,0.975,71.4,4.62,0
24-12-2024,WH-DON-02,Night,420,411,0.9801,0.9862,66,4.13,1
24-12-2024,WH-DON-02,Twilight,449,409,0.912,0.9719,73.7,1.87,0
